id,creatorId,title,content,type,category,thumbnail,mediaUrl,isLocked,isPremium,price,currency,likesCount,commentsCount,viewsCount,createdAt,updatedAt,mediaUrl_backup,thumbnail_backup,imageAspectRatio,isSellable,minSubscriptionTier
cmcj9tuy3000woj0fckz1ocme,cmc89awfw003bqom6sivatdsb,Perfect Monday,What is your perfect Monday ?,image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770214_9845.webp,/media/posts/post_lifestyle_1752770139_9698.webp,t,f,0.6,SOL,0,0,0,2025-06-30 15:46:05.163,2025-07-18 03:50:12.309,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/123dc254230a52733bdd0830595012d7.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_123dc254230a52733bdd0830595012d7.webp,,f,
cmcisyg76002c51bo0w3w7clo,cmbvtqy84000gqowpvlo2r5tp,Leaded Gasoline: From Revolution to Poison ,"In the early 20th century, engineers sought to improve the performance of automotive fuel. In 1921, American chemist Thomas Midgley Jr., working for General Motors, discovered that adding tetraethyl lead (TEL) significantly increased gasoline's octane rating. Thus, leaded gasoline was born — a fuel that allowed engines to run more powerfully and smoothly without destructive knocking. It quickly became the global standard, supported by GM, Standard Oil, and DuPont.\\n\\nBut as early as the 1920s, troubling signs emerged. Workers at TEL production plants suffered from severe poisoning and hallucinations. Midgley himself fell ill from lead exposure, despite publicly demonstrating the ""safety"" of the compound. Yet industrial giants suppressed criticism, dismissing it as panic and pseudoscience.\\n\\nThe real blow to leaded gasoline came in the 1960s from scientist Clair Patterson. Studying lead levels in the atmosphere and human bones, he showed that contamination had reached a global scale. Lead was entering the air, soil, water, and the bloodstream of millions — especially children. Its connection to developmental delays, reduced IQ, and neurological disorders became undeniable.\\n\\nDespite resistance from industry, restrictions began in the U.S. in the 1970s. By 1986, leaded gasoline was banned for passenger vehicles, and by the 1990s, many other countries followed. But the process took decades. The last country to phase it out completely was Algeria — in 2021.\\n\\nOnce a symbol of progress, leaded gasoline is now seen as one of the greatest environmental mistakes of the 20th century. Its widespread use poisoned entire generations, and its consequences are still felt today.\\n",image,Tech,/media/thumbposts/thumb_tech_1752770139_5865.webp,/media/posts/post_tech_1752770093_1463.webp,f,f,,SOL,2,1,0,2025-06-30 07:53:45.858,2025-07-18 03:50:12.626,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/710c3d9ed62de16def886755bcd39a09.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_710c3d9ed62de16def886755bcd39a09.webp,,f,
cmcfl5ojk005h146yryld0q9z,cmbv53b7h0000qoe0vy4qwkap,🧹 Internal Refactor Done — Design Comes Next,"Spent today deep in the code jungle — refactored all the relationships inside the app.\\nNow everything is cleaner, faster, and slightly less likely to explode.\\n\\nTomorrow I'll dive into the design side — time to make Fonana not just work better, but look better too.\\n\\nStep by step. Break, fix, polish. You know the drill.\\n\\n",image,Art,/media/thumbposts/thumb_art_1752769874_2489.webp,/media/posts/post_art_1752769969_4808.webp,f,f,,SOL,2,0,0,2025-06-28 01:52:07.808,2025-07-18 03:50:11,,,,f,
cmcjcy7so001013b1wm6tjzji,cmbvbhqig000dqosofkgoocof,Ggg,Ggg,image,Art,/media/thumbposts/thumb_art_1752769964_6135.webp,/media/posts/post_art_1752769881_6870.webp,t,f,,SOL,0,0,0,2025-06-30 17:13:27.288,2025-07-18 03:50:11.239,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/ec1f2df7f430c87caf018856092ab295.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_ec1f2df7f430c87caf018856092ab295.webp,,f,
cmciom224000e51bodso6ml1y,cmbv53b7h0000qoe0vy4qwkap,⏳ Almost Done — Just 1-2 Days of Chaos Left,"The big update is almost ready.\\nGive me one, maybe two more days — and all these bugs, glitches, and weird moments will be behind us.\\n\\nI know it's been a bit messy — thanks for sticking around.\\nWe're nearly there. And when it's done, Fonana will be way smoother and ready for more cool stuff.",image,Art,/media/thumbposts/thumb_art_1752769973_2190.webp,/media/posts/post_art_1752769874_6581.webp,f,f,,SOL,2,0,0,2025-06-30 05:52:09.197,2025-07-18 03:50:11.27,,,,f,
cmcjctcp9000w13b1d1b80ida,cmbymuez00004qoe1aeyoe7zf,ddd,ddd,image,Art,/media/thumbposts/thumb_art_1752769996_8097.webp,/media/posts/post_art_1752770026_2806.webp,f,f,,SOL,1,1,0,2025-06-30 17:09:40.365,2025-07-18 03:50:11.38,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/5abf11961ae63af538bb9997e14109d8.JPG,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_5abf11961ae63af538bb9997e14109d8.webp,,f,
cmc29aq6f001bqoicg2y90wa6,cmbzncu4a0000qon0l7102und,18 June ,Secrets folk,image,Art,/media/thumbposts/thumb_art_1752770003_7101.webp,/media/posts/post_art_1752769964_9840.webp,t,f,1,SOL,5,0,0,2025-06-18 17:59:07.527,2025-07-18 03:50:11.389,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/457574de1e068fe937001eaef13703ab.mp4,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/videos/thumb_457574de1e068fe937001eaef13703ab.webp,,f,
cmceztw7z002n108buownmskv,cmc27qyl10001qoic6jb7dax6,👉Матрица снова дала сбой.😎😎😎,"\\n\\nНео, давай домой, тебя уже по всей Азии ищут 👉",image,DeFi,/media/thumbposts/thumb_lifestyle_1752770146_4737.webp,/media/posts/post_education_1752770534_1216.webp,t,f,,SOL,2,0,0,2025-06-27 15:55:05.951,2025-07-18 03:50:12.26,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/22aa02dbda8401cee42716969a6b23b4.mp4,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/videos/thumb_22aa02dbda8401cee42716969a6b23b4.webp,,f,
cmcegxhot000f10tgnva03quj,cmbzncu4a0000qon0l7102und,27 June ,"🌾 June 27 — Elisha the Buckwheat Sower\\nFolk signs:\\n\\n• Warm weather — buckwheat will yield a harvest\\n• Rain — buckwheat will fail\\n• Hot evening — July will be dry\\n• Spiders spinning webs — clear skies ahead\\n• Cuckoo calling — summer is not over\\n\\n🌿 Buckwheat was sown on this day, and people observed nature — as the day goes, so does the bread.",image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770191_6335.webp,/media/posts/post_lifestyle_1752770118_1372.webp,f,f,,SOL,3,0,0,2025-06-27 07:06:01.037,2025-07-18 03:50:12.303,,,,f,
cmcezbqxu001z108blcnbstno,cmc27qyl10001qoic6jb7dax6,"drone man"" или ""human drone"" 😂","Человек-дрон: гений из Китая показал рюкзак, который позволяет ЛЕТАТЬ как вертолёт.\\n\\nВ тестовом полёте на видео инженер смог подняться на 20 метров над землёй, после чего успешно приземлился...☺\\nэто нейронка  как бы😛 ",image,Tech,/media/thumbposts/thumb_tech_1752770055_8968.webp,/media/posts/post_tech_1752770059_5254.webp,t,f,,SOL,1,0,0,2025-06-27 15:40:59.298,2025-07-18 03:50:12.571,,,,f,
cmcjdi5z5001213b162mnen2g,cmc0apnf90038qoublubz4128, Wireless Charging on the Moon Becomes Reality,"Astrobotic and WiBotic have completed flight-ready tests of the world's first wireless charging system for lunar missions. The device transfers power from a base station to rovers via magnetic coils — no cables needed. Developed in partnership with NASA, Bosch, and the University of Washington.\\n\\nThe system is built to survive extreme conditions: cold, dust, vacuum, and launch vibrations. It's a step toward a universal power standard for Moon and Mars missions.\\nIt won't fly with the upcoming Griffin lander but is being prepared for future launches.\\n\\nFunded by NASA. A 125-watt version is already available; a 400-watt upgrade is in development.",image,Tech,/media/thumbposts/thumb_tech_1752770080_6632.webp,/media/posts/post_tech_1752770111_8482.webp,f,f,,SOL,3,0,0,2025-06-30 17:28:58.049,2025-07-18 03:50:12.578,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/f1114009bef21dc8943bceca5684fb61.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_f1114009bef21dc8943bceca5684fb61.webp,,f,
cmcepkl97002510tghi4mg6rk,cmbvsuam7000fqowpr31a8hs9,𝗔𝗟𝗧𝗦𝗘𝗔𝗦𝗢𝗡,"𝗔𝗟𝗧𝗦𝗘𝗔𝗦𝗢𝗡 𝟮𝟬𝟮𝟬-𝟮𝟭\\n\\n➙ CONSOLIDATED FOR 15-16 MONTHS\\n\\n➙ CAPITULATION HAPPENED DURING MARCH CRASH\\n\\n➙ ENTERED AN EXPANSION PHASE AND PUMPED FOR 8-9 MONTHS\\n\\n𝗔𝗟𝗧𝗦𝗘𝗔𝗦𝗢𝗡 𝟮𝟬𝟮𝟰-𝟮𝟱\\n\\n➙ CONSOLIDATING FOR 16-17 MONTHS NOW\\n\\n➙ APRIL CRASH WAS THE FINAL CAPITULATION \\n\\nWITH RATE CUTS AND PRO-CRYPTO REGULATION INCOMING, I THINK ALTS COULD ENTER A SUSTAINED UPTREND.\\n\\nIT WON'T BE LIKE 2020-21 CYCLE, BUT COULD BRING LIFE-CHANGING GAINS.",image,Trading,/media/thumbposts/thumb_trading_1752770226_3274.webp,/media/posts/post_trading_1752770263_3802.webp,f,f,,SOL,1,0,0,2025-06-27 11:07:55.675,2025-07-18 03:50:12.672,,,,f,
cmcaj8omx00eqqosullf04z88,cmcaiegyb00cpqosu844zftfn,+,+++,image,Art,/media/thumbposts/thumb_art_1752769874_2489.webp,/media/posts/post_art_1752769969_4808.webp,t,f,0.07,SOL,3,0,0,2025-06-24 12:59:37.786,2025-07-18 03:50:11,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/5d9626ac9881c569c7f1fe9d9365c513.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_5d9626ac9881c569c7f1fe9d9365c513.webp,,f,
cmcgih8gv000dxyvt3asrccwd,cmcfevje1000t146yqf9jgt7y,dd,dd,image,Art,/media/thumbposts/thumb_art_1752769877_3976.webp,/media/posts/post_art_1752769861_7208.webp,t,f,,SOL,0,0,0,2025-06-28 17:24:54.176,2025-07-18 03:50:11.013,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/f64e8f587f4b0d9d39b986ae359a2726.JPG,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_f64e8f587f4b0d9d39b986ae359a2726.webp,,f,
cmc7vcjvy0015qoq91dirqs1x,cmbzzm6md001uqoub6s6hhnq6,Why market is dumping hard in fear ?,"🇺🇸 US launched targeted air strike on nuclear facilities in 🇮🇷 Iran.\\n\\nIran says every U.S. citizen and military in the region is the target now and they will take the legal action against US.\\n\\nTrump wants Iran to agree to a peace deal and no retaliation of attacks. \\n\\nUntil this conflict is sorted, market will keep dumping in fear of US entering the war. ",image,Art,/media/thumbposts/thumb_art_1752769911_6122.webp,/media/posts/post_art_1752769957_1895.webp,f,f,,SOL,5,0,0,2025-06-22 16:15:15.118,2025-07-18 03:50:11.155,,,,f,
cmchvkxqh0022ts9kp6i371iy,cmbvbhqig000dqosofkgoocof,Hhh,Bbb,image,Art,/media/thumbposts/thumb_art_1752769986_6793.webp,/media/posts/post_art_1752769986_8762.webp,f,f,,SOL,2,0,0,2025-06-29 16:19:28.073,2025-07-18 03:50:11.334,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/6b5a9a9436174d3b4f33cd9e8087ba70.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_6b5a9a9436174d3b4f33cd9e8087ba70.webp,,f,
cmca7fbnn008sqosu9h47lnug,cmbvtqy84000gqowpvlo2r5tp,"Group B: Speed, Danger, and the Legend of Rally's Wildest Era","Group B was a short-lived but legendary era in rally history, lasting from 1982 to 1986. Known for its lack of restrictions, extreme performance, and danger, it produced some of the most iconic rally cars ever built. Under the FIA's liberal regulations, manufacturers only had to produce 200 road-going versions of a model to compete, and there were almost no limits on power, weight, or technology. This led to the creation of turbocharged, all-wheel-drive beasts like the Audi Quattro S1, Peugeot 205 T16, Lancia Delta S4, and Ford RS200. Some of these cars exceeded 500 horsepower and could accelerate from 0 to 100 km/h in under three seconds, even on dirt.\\n\\nThe spectacle was unmatched, with massive crowds lining the stages, often dangerously close to the cars. However, the combination of raw power, unpredictable terrain, and poor safety measures led to a series of accidents. In 1986, the fatal crash of Henri Toivonen and his co-driver Sergio Cresto in a Lancia Delta S4 marked a turning point. FIA responded by banning Group B cars at the end of that season, ending an era that was as tragic as it was thrilling.\\n\\nThough short-lived, Group B left a lasting legacy. It's remembered as the wildest and most exciting chapter in rallying, a time when innovation reigned and the limits of speed were pushed to their edge.",image,Art,/media/thumbposts/thumb_art_1752770011_1528.webp,/media/posts/post_art_1752769936_9756.webp,f,f,,SOL,2,0,0,2025-06-24 07:28:52.163,2025-07-18 03:50:11.399,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/82b106060d7a7452ac1063a62abea25c.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_82b106060d7a7452ac1063a62abea25c.webp,,f,
cmc8f2b5w0001qon3uprhmsen,cmc8elbbz004qqom6w0wjrcov,"""SOL Angel vs ETH Demon: The Battle for Blockchain Heaven""","The war between chains isn't just code — it's cosmic.\\nThis high-resolution 4K masterpiece captures the eternal clash between the Solana Angel, radiant with speed and light, and the Ethereum Demon, burning with legacy and flame.\\n\\n🛡️ Solana represents the new era: fast, clean, scalable.\\n🔥 Ethereum, old yet powerful, fights to hold its throne.",image,Art,/media/thumbposts/thumb_art_1752770016_6853.webp,/media/posts/post_art_1752769996_2744.webp,f,f,,SOL,5,0,0,2025-06-23 01:27:09.572,2025-07-18 03:50:11.405,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/417c0f2b718b8a1a27e65ab6872c03e2.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_417c0f2b718b8a1a27e65ab6872c03e2.webp,,f,
cmcffi10y0035146yqghylx6r,cmbymuez00004qoe1aeyoe7zf,Market,Market,image,Art,/media/thumbposts/thumb_art_1752770026_4670.webp,/media/posts/post_art_1752769990_3219.webp,t,f,,SOL,2,0,0,2025-06-27 23:13:46.163,2025-07-18 03:50:11.414,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/7589b03848ba74a5a40e0b0e4bfda80c.JPG,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_7589b03848ba74a5a40e0b0e4bfda80c.webp,,f,
cmc3nsx2j0003qo6n7ziyz13g,cmc27qyl10001qoic6jb7dax6,Me new,"К черту прошлое\\n\\nЯ устала страдать из-за того, чего уже нет, и переживать за то, что, возможно, никогда не произойдёт. К черту все проблемы и неприятности в настоящем, потому что они все равно пройдут. Ни к чему мотать себе нервы. \\n\\nТеперь концентрируюсь только на хорошем😏, чтобы успеть впитать в себя как можно больше счастья. \\nПотому что и это хорошее пройдёт однажды. 💗",image,Art,/media/thumbposts/thumb_art_1752769896_9160.webp,/media/posts/post_art_1752770030_5079.webp,t,f,0.1,SOL,3,0,0,2025-06-19 17:32:57.068,2025-07-18 03:50:11.064,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/178b7795b74d06c3ed2e9c13249a561f.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_178b7795b74d06c3ed2e9c13249a561f.webp,,f,
cmc5h92ar000dqoqgu6ukio6j,cmc27qyl10001qoic6jb7dax6,"Food, Russia, 🥞pancakes","🥞 Обнаружена блинная с видом на Кремль и блинами за 70₽\\n⠀\\nЗаведение стилизовано под русскую избу — художественная резьба, узоры, народные панно, сухоцветы в вазах. На стенах герои сказок и ремесленники, в центре зала — белёная печь с тематической акварельной росписью, а на столах — самовары с сушками.\\n\\nОтправляйте друзьям \\n\\n😊 Москва красивая",image,Art,/media/thumbposts/thumb_art_1752769918_5562.webp,/media/posts/post_art_1752770033_4388.webp,t,f,,SOL,5,0,0,2025-06-21 00:05:05.38,2025-07-18 03:50:11.16,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/7d73e497daee605999f5a04c00ae681a.mp4,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/videos/thumb_7d73e497daee605999f5a04c00ae681a.webp,,f,
cmc2vspgq000dqo34w6grnilr,cmbvrce6i0002qowpjh5yhlkm,aa,aa,image,Art,/media/thumbposts/thumb_art_1752770000_7730.webp,/media/posts/post_art_1752769900_1405.webp,f,f,,SOL,3,0,0,2025-06-19 04:28:57.962,2025-07-18 03:50:11.386,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/5110e1318e2518e15dfc81e57fb59cb5.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_5110e1318e2518e15dfc81e57fb59cb5.webp,,f,
cmc6lf37l00dzqoqgyx1qnoq6,cmbvtqy84000gqowpvlo2r5tp,"Porsche 3D Prints Pistons, Installs Them in 911 GT2 RS to Prove They're Legit","Stuttgart . 3D printing technology is already used at Porsche in prototype construction, manufacturing spare parts for classic sports cars as well as in other areas. In cooperation with its partners Mahle and Trumpf, the sports car manufacturer is now establishing a new milestone in the use of additive manufacturing processes for highly-stressed drive components – for the first time, the pistons for the high-performance engine of the 911 flagship model, the GT2 RS, are now also being produced with a 3D printer.\\n\\n3D printing allows the pistons to be manufactured with a structure that is optimised for the loads acting on the pistons. As a result, the pistons from the advance development project weigh ten percent less than the forged series production pistons. They also have an integrated and closed cooling duct in the piston crown that could not have been produced by conventional methods. ""Thanks to the new, lighter pistons, we can increase the engine speed, lower the temperature load on the pistons and optimise combustion,"" explains Frank Ickinger from the advance drive development department at Porsche. ""This makes it possible to get up to 30 PS more power from the 700 PS biturbo engine, while at the same time improving efficiency.""",image,Technology,/media/thumbposts/thumb_tech_1752770127_7921.webp,/media/posts/post_gaming_1752770366_5371.webp,f,f,,SOL,8,0,0,2025-06-21 18:49:31.137,2025-07-18 03:50:12.621,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/8986159749dc7a7c510bba34ff100c4d.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_8986159749dc7a7c510bba34ff100c4d.webp,,f,
cmc66jpew0098qoqg1g4r46gm,cmc27qyl10001qoic6jb7dax6,Soon✨,"Не жди подходящего момента\\n\\nНет подходящего момента для того, чтобы начать что-то новое, выбирать себя и жить ради себя. Его нет, потому что каждый момент уже является подходящим.\\n\\nОстальное зависит лишь от твоего желания, мотивации и решительности. Подходящий момент происходит прямо сейчас. Уже сейчас ты можешь начать двигаться в направлении к своему счастью. 💖",image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770129_9587.webp,/media/posts/post_lifestyle_1752770143_2728.webp,t,f,0.1,SOL,5,0,0,2025-06-21 11:53:12.296,2025-07-18 03:50:12.255,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/767d96abcba37b6614de613b248d1122.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_767d96abcba37b6614de613b248d1122.webp,,f,
cmc0hfb9r003vqoubqw7kqkzi,cmbvffs2y0000qojofs8mj5u1,Eclipse (My favorite),"💰 Roman Abramovich's legendary Eclipse — a $1.5 billion maritime fortress! Stretching 180 meters, this beast is designed like a military warship, packed with cutting-edge tech. The interior? A closely guarded secret, leaving us dreaming of its opulence.\\n🛡️ What we do know: Bulletproof glass, advanced radar defenses, two helicopters, 20 quad bikes, and tenders galore. Oh, and a private submarine that launches right from the hull! This isn't just a yacht — it's a floating empire. Would you dare step aboard? 🚢",image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770184_3077.webp,/media/posts/post_lifestyle_1752770181_5596.webp,f,f,,SOL,5,1,0,2025-06-17 12:11:06.064,2025-07-18 03:50:12.301,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/f0040f1c68c7c93a8d651c4a538409ed.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_f0040f1c68c7c93a8d651c4a538409ed.webp,,f,
cmcc56rzp0001gd21qask59iv,cmc7fprv700k7qoqgva07ta39,New one,"3 месяца назад я ушла с работы, которой отдала целых 12 лет, на днях я сменила имидж, частично окружение…и это такой кайф, когда ты не боишься координатных изменений и не стоишь на месте, всем желаю того же 🙏",image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770229_9682.webp,/media/posts/post_lifestyle_1752770167_4025.webp,t,f,,SOL,3,0,0,2025-06-25 16:01:46.55,2025-07-18 03:50:12.326,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/bafea56f4f087424b7b8964d70dca59d.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_bafea56f4f087424b7b8964d70dca59d.webp,,f,
cmc1tsc2w000mqoqhmaa6y1lt,cmbvtqy84000gqowpvlo2r5tp,Fiat 131 GT 1978 Resomod,Pure rally spirit. Fiat 131 Abarth 1978. Resomod,image,Art,/media/thumbposts/thumb_art_1752770030_1666.webp,/media/posts/post_art_1752769915_6436.webp,t,f,,SOL,1,0,0,2025-06-18 10:44:55.208,2025-07-18 03:50:11.423,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/8f5f6c87fd0d6816da6a28a14a791a6c.png,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/8f5f6c87fd0d6816da6a28a14a791a6c.png,,f,
cmcdpnalv000186ehyep73ah9,cmbymuez00004qoe1aeyoe7zf,ddd,ddd,image,Art,/media/thumbposts/thumb_art_1752770047_5672.webp,/media/posts/post_art_1752769946_6160.webp,t,f,,SOL,3,7,0,2025-06-26 18:22:15.667,2025-07-18 03:50:11.487,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/4597518a9208e496304de45e81e0cf1b.JPG,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_4597518a9208e496304de45e81e0cf1b.webp,,f,
cmc1vwfe9000sqoqhcodagc9b,cmbvffs2y0000qojofs8mj5u1,Billionaire's Diary: Updown Court Mansion,"💰 Updown Court — the world's most luxurious mansion, priced at $139 million! Spanning 3,700 sq.m, it dwarfs Buckingham Palace with over 100 rooms, half featuring floors adorned with 24-carat gold mosaic.\\n✨ Inside? A private cinema, bowling alley, squash courts, multiple pools, a marble-clad driveway, and a helipad. Lush forests and gardens surround this masterpiece of extravagance.\\n🏛️ Billionaires crave uniqueness, and while classic architecture reigns, Updown Court embraces modern flair, rivaling icons like Antilia. It's not just a home — it's a statement of unrivaled wealth.🏰",image,Lifestyle,/media/thumbposts/thumb_lifestyle_1752770160_9446.webp,/media/posts/post_lifestyle_1752770218_3745.webp,f,f,0.01,SOL,2,0,0,2025-06-18 11:44:05.361,2025-07-18 03:50:12.29,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/fa4b957a88ce4540151d38816182d615.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_fa4b957a88ce4540151d38816182d615.webp,,f,
cmcd355or003qyjlerq1uqpaf,cmc0apnf90038qoublubz4128,Kawasaki's Robotic Goat: The Future of Off-Road Mobility,"In 2022, Kawasaki surprised the tech world by unveiling Bex — a four-legged robot inspired by the alpine ibex. Unlike most robotic animals built for military or warehouse use, Bex combines advanced engineering with a playful, almost whimsical design. It can walk on four legs, roll on wheels, and carry up to 100 kg of cargo — or even a person.\\n\\nDeveloped by Kawasaki's RHP (Robotics, Humanoid Platform) team, Bex features a hybrid locomotion system. On flat terrain, it switches to wheels for greater efficiency. When it encounters rough ground, it shifts into walking mode, mimicking nature's own approach. It's controlled via handlebars, making the ride on this mechanical goat both functional and slightly futuristic.\\n\\nBex is designed for multiple purposes: transporting cargo through hard-to-reach areas, personal mobility, and serving as a development platform for advanced robotic systems. It also showcases Kawasaki's engineering capabilities and hints at future applications in rescue operations, agriculture, and research.\\n\\nAlthough still a prototype, Bex represents Kawasaki's vision to blend robotics, mobility, and innovation into one unexpected package.",image,Tech,/media/thumbposts/thumb_tech_1752770116_6856.webp,/media/posts/post_tech_1752770026_7962.webp,f,f,,SOL,3,0,0,2025-06-26 07:52:17.931,2025-07-18 03:50:12.601,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/85d308ce10c6fa6701fe023bdf25104b.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_85d308ce10c6fa6701fe023bdf25104b.webp,,f,
cmc50pdp50009qonpywaluphb,cmbvtqy84000gqowpvlo2r5tp,"HISTORY: Mark Donohue, Penske, and the Acid-Dipped Camaro That Shook Trans-Am Racing","In the late 1960s, Mark Donohue and team owner Roger Penske were already making waves in the SCCA Trans-Am Series. Their secret weapon? A 1967 Chevrolet Camaro Z/28 that underwent acid dipping — a controversial process that removed metal from body panels to dramatically reduce weight.\\n\\nPenske arranged for the Camaro's entire body shell to be chemically milled by aerospace engineers, shedding over 250 pounds (113 kg) — well below the SCCA's minimum weight requirement. The car, nicknamed ""The Lightweight,"" was so effective that competitors cried foul.\\n\\nAfter dominating at events like Modesto and Daytona, the car was briefly banned. But Penske, ever the strategist, re-entered it at Sebring disguised as a 1968 model with fake VIN numbers and cosmetic changes. It passed inspection, raced, and won.\\n\\nThough eventually outlawed, this episode cemented Donohue and Penske's reputation for ingenuity, pushing the limits of racing — and the rulebook.",image,Tech,/media/thumbposts/thumb_tech_1752770096_4636.webp,/media/posts/post_tech_1752770127_9732.webp,f,f,,SOL,5,0,0,2025-06-20 16:21:53.178,2025-07-18 03:50:12.583,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/95a71050b249e0fc379883f9507b61d4.jpeg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_95a71050b249e0fc379883f9507b61d4.webp,,f,
cmc99zsdj000zqo9ex815rymr,cmc0apnf90038qoublubz4128,The True Purpose of Compostable Packaging – Summary,"Compostable packaging isn't just about being eco-friendly — its key role is to divert food-contaminated waste from incineration and prevent contamination of recycling streams. It's most effective in specific areas like fruit labels, tea bags, and foodservice packaging, where traditional recycling fails due to organic residue.\\n\\nThese materials allow food, liquids, and soiled packaging to be composted together, keeping recycling streams clean and improving overall waste separation. Importantly, compostables aren't meant to replace all plastics — just in areas where recycling is impractical.\\n\\nCurrently, most foodservice packaging ends up incinerated, wasting resources and contributing to CO₂ emissions. Compostables offer a way to close the loop, turning food and packaging waste into nutrient-rich compost. The real question is: if recyclable materials still get burned due to contamination, can we call the system truly sustainable?",image,Tech,/media/thumbposts/thumb_tech_1752770135_6522.webp,/media/posts/post_tech_1752770139_5216.webp,f,f,,SOL,3,0,0,2025-06-23 15:53:00.008,2025-07-18 03:50:12.625,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/e45152d2dfca5fa8ebbb30452b3f6d20.jpg,https://iwzfrnfemdeomowothhn.supabase.co/storage/v1/object/public/posts/images/thumb_e45152d2dfca5fa8ebbb30452b3f6d20.webp,,f,
